"yr","blk","a1","a2","a3","a4","a5","a7","a8","a9","a10","a11","a12","bonus","pf","welfare","mwdays","nwdays","wdays","costop","expshare","mult"
"24","A","100248","99999",1,"9999","22208","01","99",2,"9999",1,2,0,0,0,0,312,312,88000,0,1
"24","A","100249","99999",1,"9999","22203","01","99",2,"9999",1,1,402493,734379,549802,303,0,303,171627472,0,1
"24","A","100250","99999",1,"9999","22209","01","99",2,"9999",1,1,0,1521650,2023587,302,0,302,1764945443,0,1
"24","A","100251","99999",1,"9999","22203","01","99",2,"9999",1,1,360460,754632,2407816,304,0,304,710150933,0,1
"24","A","100252","99999",1,"9999","22209","01","99",1,"9999",1,1,0,0,0,309,0,309,12056509,0,1
"24","A","100253","99999",1,"9999","22208","01","99",1,"9999",1,1,0,0,0,314,0,314,17099523,0,1
"24","A","100254","99999",1,"9999","22203","01","99",2,"9999",1,1,0,1599963,557038,305,0,305,285743573,0,1
"24","A","100255","99999",1,"9999","22203","01","99",1,"9999",1,1,788403,1989421,1963409,354,0,354,3842590230,0,1
"24","A","100256","99999",1,"9999","22201","01","99",1,"9999",1,1,0,3310,0,3,0,3,12068827,0,1
"24","A","100257","99999",1,"9999","23101","01","99",2,"9999",1,4,0,0,0,0,0,0,0,0,1
"24","A","100258","99999",1,"9999","23101","01","99",2,"9999",1,1,0,0,2400,292,0,292,3373024,0,1
"24","A","100259","99999",1,"9999","23101","01","99",2,"9999",2,1,185600,211900,382442,305,0,305,46572794,0,1
"24","A","100260","99999",1,"9999","23101","01","99",2,"9999",1,1,0,777517,152000,304,0,304,36964734,0,1
"24","A","100262","99999",1,"9999","23101","01","99",2,"9999",1,1,0,116349,169354,307,0,307,52783790,0,1
"24","A","100263","99999",1,"9999","23921","01","99",1,"9999",1,1,0,52299,211884,203,79,282,10431964,0,1
"24","A","100264","99999",1,"9999","23941","01","99",2,"9999",2,1,0,20326000,23602000,365,0,365,2902754000,0,1
"24","A","100265","99999",1,"9999","23942","01","99",2,"9999",1,1,0,0,21599,155,0,155,8843715,0,1
"24","A","100266","99999",1,"9999","23942","01","99",2,"9999",1,1,0,264154,3679368,365,0,365,938344851,0,1
"24","A","100267","99999",1,"9999","23942","01","99",1,"9999",1,1,7398092,7674105,6741000,315,0,315,703418000,0,1
"24","A","100268","99999",1,"9999","23945","01","99",2,"9999",1,1,1326000,800940,332110,357,0,357,110862508,0,1
"24","A","100269","99999",1,"9999","23942","01","99",2,"9999",1,1,9500,4151697,802662,364,2,366,604070170,0,1
"24","A","100270","99999",1,"9999","23942","01","99",1,"9999",1,1,0,3050861,2207285,364,2,366,536848632,0,1
"24","A","100271","99999",1,"9999","23942","01","99",1,"9999",1,1,95153,355097,76069,312,0,312,370684746,0,1
"24","A","100272","99999",1,"9999","23942","01","99",1,"9999",1,1,0,2476542,210586,303,2,305,142795793,0,1
"24","A","100273","99999",1,"9999","23942","01","99",1,"9999",1,1,18754500,7638011,12005300,317,0,317,2031885300,0,1
"24","A","100275","99999",1,"9999","23942","01","99",1,"9999",1,1,936600,981600,4531969,295,0,295,796971375,0,1
"24","A","100276","99999",1,"9999","23942","01","99",1,"9999",1,1,0,0,657739,334,0,334,118092875,0,1
"24","A","100277","99999",1,"9999","23949","01","99",2,"9999",1,1,0,0,0,180,0,180,1426748,0,1
"24","A","100278","99999",1,"9999","23942","01","99",1,"9999",1,1,0,2258600,44200,355,0,355,86663135,0,1
"24","A","100279","99999",1,"9999","23955","01","99",2,"9999",1,1,0,0,0,317,0,317,12344527,0,1
"24","A","100280","99999",1,"9999","23954","01","99",2,"9999",1,2,0,0,0,0,0,0,121000,0,1
"24","A","100281","99999",1,"9999","23960","01","99",1,"9999",1,1,0,0,23554,305,0,305,9753175,0,1
"24","A","100282","99999",1,"9999","23993","01","99",1,"9999",1,1,0,0,14525,208,0,208,18336568,0,1
"24","A","100283","99999",1,"9999","24101","01","99",2,"9999",1,1,966363,1377387,515888,304,0,304,1845136925,0,1
"24","A","100284","99999",1,"9999","24105","01","99",2,"9999",1,1,0,406549,751448,305,0,305,3210673519,0,1
"24","A","100285","99999",1,"9999","24103","01","99",2,"9999",1,1,967913,419500,288400,305,0,305,848049800,0,1
"24","A","100286","99999",1,"9999","24103","01","99",2,"9999",1,1,0,1338100,100100,303,0,303,610257700,0,1
"24","A","100287","99999",1,"9999","24103","01","99",2,"9999",1,1,798007,1508285,293278,357,0,357,1128270381,0,1
"24","A","100288","99999",1,"9999","24102","01","99",2,"9999",1,1,1047033,1757959,309702,358,0,358,1061592415,0,1
"24","A","100289","99999",1,"9999","24109","01","99",2,"9999",1,1,1060738,1438581,181790,304,0,304,1910493962,0,1
"24","A","100290","99999",1,"9999","24105","01","99",2,"9999",1,1,14700,9704,30310,303,0,303,906272,0,1
"24","A","100291","99999",1,"9999","24105","01","99",2,"9999",1,1,532425,1517001,47932,305,0,305,386583984,0,1
"24","A","100292","99999",1,"9999","24102","01","99",2,"9999",1,2,0,0,0,0,289,289,128984413,0,1
"24","A","100293","99999",1,"9999","24109","01","99",2,"9999",1,1,1124915,135895,233902,307,0,307,575576429,0,1
"24","A","100294","99999",1,"9999","24204","01","99",2,"9999",1,2,0,0,0,0,366,366,1273844,0,1
"24","A","100295","99999",1,"9999","24209","01","99",2,"9999",1,3,0,0,0,0,0,0,0,0,1
"24","A","100296","99999",1,"9999","24203","01","99",2,"9999",1,1,0,244701,56195,305,0,305,770077270,0,1
"24","A","100297","99999",1,"9999","24203","01","99",1,"9999",1,1,3073242,1373410,2903238,306,0,306,4683693137,0,1
"24","A","100298","99999",1,"9999","24202","01","99",2,"9999",1,1,0,81987,679529,304,0,304,209591971,0,1
"24","A","100299","99999",1,"9999","24311","01","99",2,"9999",1,4,0,0,0,0,0,0,0,0,1
"24","A","100300","99999",1,"9999","25111","01","99",2,"9999",1,1,0,0,0,78,0,78,702970,0,1
"24","A","100301","99999",1,"9999","25119","01","99",1,"9999",1,1,0,1576934,1642758,305,0,305,820503220,0,1
"24","A","100302","99999",1,"9999","25119","01","99",2,"9999",1,1,0,135810,446373,303,0,303,66592656,0,1
"24","A","100303","99999",1,"9999","25112","01","99",2,"9999",1,1,100125,194121,714525,304,0,304,188187379,0,1
"24","A","100304","99999",1,"9999","25200","01","99",2,"9999",1,3,0,0,0,0,0,0,0,0,1
"24","A","100305","99999",1,"9999","25992","01","99",2,"9999",1,1,525410,493154,136815,300,0,300,114911516,0,1
"24","A","100306","99999",1,"9999","25992","01","99",1,"9999",1,3,0,0,0,0,0,0,0,0,1
"24","A","100307","99999",1,"9999","25995","01","99",2,"9999",1,1,835030,1210167,514000,302,0,302,179977798,0,1
"24","A","100308","99999",1,"9999","25991","01","99",2,"9999",1,1,900853,1091676,699300,302,0,302,416092802,0,1
"24","A","100309","99999",1,"9999","25999","01","99",2,"9999",1,1,0,130068,1252633,312,0,312,328450577,0,1
"24","A","100310","99999",1,"9999","25999","01","99",1,"9999",1,1,0,0,218570,299,0,299,299626327,0,1
"24","A","100311","99999",1,"9999","25999","01","99",2,"9999",1,1,0,182000,0,305,0,305,96389000,0,1
"24","A","100312","99999",1,"9999","25999","01","99",2,"9999",1,1,0,85298,63990,313,0,313,358194371,0,1
"24","A","100313","99999",1,"9999","22209","01","99",1,"9999",1,1,0,558760,60536,212,0,212,15869980,0,1
"24","A","100314","99999",1,"9999","26302","01","99",2,"9999",1,2,0,1904000,997000,0,301,301,30999000,0,1
"24","A","100315","99999",1,"9999","26405","01","99",2,"9999",1,1,0,0,0,165,0,165,10965797,0,1
"24","A","100316","99999",1,"9999","26401","01","99",2,"9999",1,1,0,208885,107983,302,0,302,28689125,0,1
"24","A","100317","99999",1,"9999","27102","01","99",2,"9999",1,1,271902,2139171,3465795,306,0,306,116111333,0,1
"24","A","100318","99999",1,"9999","27101","01","99",2,"9999",1,4,0,0,0,0,0,0,0,0,1
"24","A","100319","99999",1,"9999","27102","01","99",2,"9999",1,1,0,778731,1434369,306,4,310,211196388,0,1
"24","A","100320","99999",1,"9999","27101","01","99",2,"9999",1,1,8500000,17200000,4300000,305,0,305,7660500000,0,1
"24","A","100321","99999",1,"9999","27101","01","99",2,"9999",1,1,1085986,1041367,1392747,306,0,306,1246601719,0,1
"24","A","100322","99999",1,"9999","27104","01","99",2,"9999",1,1,0,0,58350,307,0,307,15545582,0,1
"24","A","100323","99999",1,"9999","27104","01","99",2,"9999",1,1,0,0,46384,309,0,309,13768009,0,1
"24","A","100324","99999",1,"9999","27101","01","99",2,"9999",1,1,0,60735,55262,306,0,306,40635166,0,1
"24","A","100325","99999",1,"9999","27102","01","99",2,"9999",1,1,0,0,21450,307,0,307,13264224,0,1
"24","A","100326","99999",1,"9999","27102","01","99",1,"9999",1,1,0,0,138318,307,0,307,6808103,0,1
"24","A","100327","99999",1,"9999","27102","01","99",1,"9999",1,1,0,0,0,295,0,295,4463980,0,1
"24","A","100328","99999",1,"9999","27102","01","99",1,"9999",1,1,0,0,46743,306,0,306,63481161,0,1
"24","A","100329","99999",1,"9999","27202","01","99",2,"9999",1,4,0,0,0,0,0,0,0,0,1
"24","A","100330","99999",1,"9999","27201","01","99",1,"9999",1,1,0,0,9665,296,0,296,1964551,0,1
"24","A","100331","99999",1,"9999","27320","01","99",2,"9999",1,1,289183,549231,20658,305,0,305,106222437,0,1
"24","A","100332","99999",1,"9999","27320","01","99",2,"9999",1,1,0,240374,0,307,0,307,1112161117,0,1
"24","A","100333","99999",1,"9999","27339","01","99",2,"9999",1,1,765454,2544191,817066,305,0,305,581855105,0,1
"24","A","100334","99999",1,"9999","27400","01","99",2,"9999",1,1,0,238791,523285,305,0,305,47550767,0,1
"24","A","100335","99999",1,"9999","27502","01","99",2,"9999",1,1,0,524576,411829,303,0,303,94474796,0,1
"24","A","100336","99999",1,"9999","27503","01","99",2,"9999",1,1,0,15761,0,174,0,174,653918,0,1
"24","A","100337","99999",1,"9999","27502","01","99",2,"9999",1,1,48796,146450,207414,302,0,302,82871047,0,1
"24","A","100338","99999",1,"9999","27502","01","99",2,"9999",1,1,0,0,49599,309,0,309,3569258,0,1
"24","A","100339","99999",1,"9999","27509","01","99",2,"9999",1,1,0,0,0,131,0,131,794385,0,1
"24","A","100340","99999",1,"9999","27502","01","99",1,"9999",1,1,0,0,132561,306,0,306,28367130,0,1
"24","A","100341","99999",1,"9999","27900","01","99",2,"9999",1,1,0,2580,0,298,0,298,1588290,0,1
"24","A","100342","99999",1,"9999","27900","01","99",2,"9999",1,1,83554,115051,137490,305,0,305,10953954,0,1
"24","A","100343","99999",1,"9999","27900","01","99",2,"9999",1,2,0,0,0,0,104,104,155011,0,1
"24","A","100344","99999",1,"9999","27900","01","99",2,"9999",1,1,1715054,1310151,659437,305,0,305,233096965,0,1
"24","A","100345","99999",1,"9999","27900","01","99",2,"9999",1,1,258500,378164,677812,303,0,303,29548068,0,1
"24","A","100346","99999",1,"9999","28132","01","99",2,"9999",1,1,0,204831,0,203,0,203,13800190,0,1
"24","A","100347","99999",1,"9999","28191","01","99",2,"9999",1,1,110100,38713,51287,304,0,304,5923270,0,1
"24","A","100348","99999",1,"9999","28299","01","99",2,"9999",1,1,0,68347,139105,307,0,307,36100310,0,1
"24","A","100349","99999",1,"9999","29201","01","99",2,"9999",1,1,728159,1422776,651776,305,0,305,46089907,0,1
"24","A","100350","99999",1,"9999","31001","01","99",2,"9999",1,2,0,0,5800,0,303,303,12999475,0,1
"24","A","100351","99999",1,"9999","31001","01","99",2,"9999",1,2,0,0,55923,317,0,317,13723723,0,1
"24","A","100352","99999",1,"9999","31003","01","99",2,"9999",1,1,0,289,420,302,0,302,1132489,0,1
"24","A","100353","99999",1,"9999","31001","01","99",2,"9999",1,1,0,111568,10000,290,0,290,16672831,0,1
"24","A","100354","99999",1,"9999","31003","01","99",1,"9999",1,1,0,0,0,284,0,284,14622406,0,1
"24","A","100355","99999",1,"9999","31005","01","99",2,"9999",1,1,0,0,0,303,0,303,55649318,0,1
"24","A","100356","99999",1,"9999","31001","01","99",2,"9999",1,1,0,1598,0,303,0,303,652104,0,1
"24","A","100357","99999",1,"9999","31001","01","99",2,"9999",1,1,0,0,32560,302,0,302,4850021,0,1
"24","A","100358","99999",1,"9999","31001","01","99",2,"9999",1,1,1494485,732334,172936,296,0,296,78407592,0,1
"24","A","100359","99999",1,"9999","31005","01","99",2,"9999",1,1,0,0,85000,303,0,303,20505521,0,1
"24","A","100360","99999",1,"9999","32111","01","99",2,"9999",1,4,0,0,0,0,0,0,0,0,1
"24","A","100361","99999",1,"9999","32112","01","99",2,"9999",1,2,26400,0,0,0,301,301,1614754,0,1
"24","A","100362","99999",1,"9999","32300","01","99",1,"9999",1,3,0,0,0,0,0,0,0,0,1
"24","A","100363","99999",1,"9999","32300","01","99",2,"9999",1,1,0,14915,45623,306,0,306,12365943,0,1
"24","A","100364","99999",1,"9999","32501","01","99",2,"9999",1,4,0,0,0,0,0,0,0,0,1
"24","A","100365","99999",1,"9999","32509","01","99",2,"9999",1,1,0,3894000,1107000,306,0,306,329054737,0,1
"24","A","100366","99999",1,"9999","32901","01","99",2,"9999",1,1,1785016,3425337,2101168,306,0,306,1104776489,0,1
"24","A","100367","99999",1,"9999","32901","01","99",2,"9999",1,1,1779243,3401707,1532683,303,0,303,729325379,0,1
"24","A","100368","99999",1,"9999","32901","01","99",2,"9999",1,1,0,360200,864000,306,0,306,504694000,0,1
"24","A","100369","99999",1,"9999","32901","01","99",2,"9999",1,1,1286715,2360692,1268255,304,0,304,1438384004,0,1
"24","A","100370","99999",1,"9999","32901","01","99",2,"9999",1,4,0,0,0,0,0,0,0,0,1
"24","A","100371","99999",1,"9999","32901","01","99",2,"9999",1,1,1316910,2870248,729675,307,0,307,645023545,0,1
"24","A","100372","99999",1,"9999","32901","01","99",1,"9999",1,1,0,0,0,312,1,313,118149425,0,1
"24","A","100373","99999",1,"9999","33140","01","99",2,"9999",1,1,0,0,26200,302,0,302,5132906,0,1
"24","A","100374","99999",1,"9999","35202","01","99",2,"9999",1,4,0,0,0,0,0,0,0,0,1
"24","A","100375","99999",1,"9999","45200","01","99",2,"9999",1,1,0,0,0,296,13,309,1265851,0,1
"24","A","100376","99999",1,"9999","45200","01","99",2,"9999",2,1,3873690,1911200,1657200,308,0,308,472429267,0,1
"24","A","100377","99999",1,"9999","45200","01","99",2,"9999",3,4,0,0,0,0,0,0,0,0,1
"24","A","100378","99999",1,"9999","45200","01","99",2,"9999",1,1,0,578153,2141702,310,0,310,82961750,0,1
"24","A","100380","99999",1,"9999","45200","01","99",2,"9999",4,1,183450,8031000,428000,308,0,308,562600500,0,1
"24","A","100381","99999",1,"9999","45200","01","99",2,"9999",1,1,1090778,1265562,109596,305,0,305,87529311,0,1
"24","A","100382","99999",1,"9999","45200","01","99",2,"9999",1,1,287986,588556,138695,307,0,307,24711945,0,1
"24","A","100384","99999",1,"9999","45200","01","99",2,"9999",1,1,0,3054364,1469576,308,0,308,127678208,0,1
"24","A","100385","99999",1,"9999","45200","01","99",2,"9999",1,1,2897152,3422050,633935,308,0,308,86409940,0,1
"24","A","100386","99999",1,"9999","45200","01","99",2,"9999",1,4,0,0,0,0,0,0,0,0,1
"24","A","100387","99999",1,"9999","45200","01","99",2,"9999",1,1,1432590,1659315,622865,305,0,305,105074433,0,1
"24","A","100388","99999",1,"9999","45200","01","99",2,"9999",1,1,0,11723155,6393335,312,0,312,705675244,0,1
"24","A","100389","99999",1,"9999","45200","01","99",2,"9999",1,4,0,0,0,0,0,0,0,0,1
"24","A","100393","99999",1,"9999","45200","01","99",2,"9999",1,1,0,7541977,3069859,313,0,313,208653132,0,1
"24","A","100395","99999",1,"9999","52101","01","99",2,"9999",1,3,0,0,0,0,0,0,0,0,1
"24","A","100396","99999",1,"9999","52109","01","99",1,"9999",1,1,1058600,1385162,1877129,213,0,213,231301127,0,1
"24","A","100397","99999",1,"9999","52109","01","99",1,"9999",1,1,41000,872000,777378,243,0,243,43885458,0,1
"24","A","100398","99999",1,"9999","52109","01","99",1,"9999",1,1,0,0,0,213,0,213,55003409,0,1
"24","A","100399","99999",1,"9999","96010","01","99",2,"9999",1,1,0,1068026,498755,309,0,309,79106871,0,1
"24","A","100400","99999",1,"9999","12007","02","99",1,"9999",1,1,1161337,6097180,6848586,310,0,310,587316820,0,1
"24","A","100401","99999",1,"9999","12007","02","99",1,"9999",1,1,0,461256,10948,302,0,302,123742727,0,1
"24","A","100402","99999",1,"9999","12007","02","99",2,"9999",1,1,0,360780,82000,303,0,303,24784000,0,1
"24","A","100403","99999",1,"9999","12008","02","99",1,"9999",1,1,473852,581300,96642,304,0,304,63895102,0,1
"24","A","100404","99999",1,"9999","35101","02","99",1,"9999",1,1,4800000,8400000,34219197,366,0,366,503981007,0,1
"24","A","100405","99999",1,"9999","35101","02","99",1,"9999",1,1,3231578,12720102,3101847,366,0,366,561804053,0,1
"24","A","100406","99999",1,"9999","35101","02","99",1,"9999",1,1,7300000,81104700,88300000,305,0,305,2807100000,0,1
"24","A","100407","99999",1,"9999","35101","02","99",1,"9999",1,1,637400,1673380,950000,304,0,304,49214000,0,1
"24","A","100409","99999",1,"9999","35101","02","99",1,"9999",1,1,4157990,14088000,5100000,365,0,365,567640726,0,1
"24","A","100410","99999",1,"9999","35101","02","99",1,"9999",1,1,34265036,76111735,40415178,366,0,366,5139586596,0,1
"24","A","100411","99999",1,"9999","35101","02","99",1,"9999",1,1,6577350,11742245,5757000,311,0,311,858712000,0,1
"24","A","100412","99999",1,"9999","35101","02","99",1,"9999",1,1,5047000,7129000,2229000,314,0,314,621669000,0,1
"24","A","100413","99999",1,"9999","35101","02","99",1,"9999",3,1,479212,1750465,2983739,366,0,366,32232321,0,1
"24","A","100415","99999",1,"9999","35101","02","99",1,"9999",1,1,3724930,5762135,3243000,366,0,366,1952483000,0,1
"24","A","100416","99999",1,"9999","35101","02","99",1,"9999",1,1,8215000,1980000,1328000,366,0,366,312490000,0,1
"24","A","100417","99999",1,"9999","35101","02","99",1,"9999",1,1,206000,0,152100,305,0,305,15146000,0,1
"24","A","100418","99999",1,"9999","35101","02","99",1,"9999",1,4,0,0,0,0,0,0,0,0,1
"24","A","100419","99999",1,"9999","35101","02","99",1,"9999",1,1,0,21600000,8000000,307,0,307,4653000000,0,1
"24","A","100420","99999",1,"9999","10305","02","99",1,"9999",1,1,0,1374839,37124,292,0,292,39477852,0,1
"24","A","100421","99999",1,"9999","10305","02","99",1,"9999",1,1,1148053,4183550,675561,308,0,308,245888824,0,1
"24","A","100422","99999",1,"9999","10304","02","99",1,"9999",1,1,0,524381,127170,304,0,304,32947074,0,1
"24","A","100423","99999",1,"9999","10308","02","99",1,"9999",1,1,778031,250708,441000,302,0,302,130777002,53,1
"24","A","100424","99999",1,"9999","10305","02","99",1,"9999",1,1,0,170190,14980,300,0,300,10355593,0,1
"24","A","100425","99999",1,"9999","10304","02","99",1,"9999",1,1,80482,445348,7000,300,0,300,18777810,0,1
"24","A","100427","99999",1,"9999","10302","02","99",1,"9999",2,1,1555000,8254000,2745000,308,0,308,467612000,0,1
"24","A","100428","99999",1,"9999","10302","02","99",1,"9999",1,1,226600,2456846,599312,305,0,305,83539876,0,1
"24","A","100429","99999",1,"9999","10309","02","99",1,"9999",1,1,0,191880,99140,312,0,312,129116614,0,1
"24","A","100430","99999",1,"9999","10304","02","99",1,"9999",1,1,205000,933624,1908505,304,0,304,73783652,0,1
"24","A","100431","99999",1,"9999","10302","02","99",1,"9999",1,1,377841,901548,302115,307,0,307,86529911,0,1
"24","A","100432","99999",1,"9999","10305","02","99",1,"9999",1,1,821834,998678,1574683,199,0,199,193622609,0,1
"24","A","100433","99999",1,"9999","10401","02","99",1,"9999",1,1,1084442,1622964,895766,309,0,309,1634599984,0,1
"24","A","100434","99999",1,"9999","10401","02","99",1,"9999",1,1,139800,348451,312440,310,0,310,673255498,0,1
"24","A","100435","99999",1,"9999","10401","02","99",1,"9999",1,1,0,0,145621,304,0,304,546979164,0,1
"24","A","100436","99999",1,"9999","10402","02","99",1,"9999",1,1,108000,628850,2828349,302,0,302,2253529397,0,1
"24","A","100437","99999",1,"9999","10409","02","99",2,"9999",1,1,0,0,0,310,0,310,480649453,0,1
"24","A","100438","99999",1,"9999","10402","02","99",1,"9999",1,1,251000,334000,8000,300,0,300,2311643000,0,1
"24","A","100439","99999",1,"9999","21003","02","99",1,"9999",1,1,0,5749,38370,281,0,281,6234589,0,1
"24","A","100440","99999",1,"9999","10505","02","99",1,"9999",1,1,4274698,5187046,12839018,304,0,304,1070494653,0,1
